,hydraulicload,failure_probability
0,10.65,0.0
1,10.75,0.0
2,10.85,0.0
3,10.95,0.0
4,11.049999999999999,0.0
5,11.149999999999999,0.0
6,11.249999999999998,4.482346399846413e-300
7,11.349999999999998,3.618434742754707e-195
8,11.449999999999998,3.250254622766695e-134
9,11.549999999999997,8.005856390396763e-95
10,11.649999999999997,1.9781525879786968e-75
11,11.749999999999996,2.451183083366306e-62
12,11.849999999999996,3.6234234298913e-52
13,11.949999999999996,3.495921086852757e-44
14,12.049999999999995,6.953079186597631e-38
15,12.149999999999995,6.653405897710133e-33
16,12.249999999999995,6.02887790896168e-29
17,12.349999999999994,9.140414798879904e-26
18,12.449999999999994,3.75144199526077e-23
19,12.549999999999994,6.128303424382293e-21
20,12.65,5.267620357512868e-19
21,12.700000000000001,4.0737539058624086e-18
22,12.750000000000002,2.851659752188059e-17
23,12.800000000000002,1.8266307626420853e-16
24,12.850000000000003,1.0258060877140666e-15
25,12.900000000000004,5.646690423552841e-15
26,12.950000000000005,3.03672596032772e-14
27,13.000000000000005,1.4578290603229892e-13
28,13.050000000000006,6.325912781639735e-13
29,13.100000000000007,2.8022564298289687e-12
30,13.150000000000007,1.129068521965706e-11
31,13.200000000000008,4.317114903829398e-11
32,13.250000000000009,1.5710076822282574e-10
33,13.30000000000001,5.456252990786247e-10
34,13.35000000000001,1.8135279881708782e-09
35,13.400000000000011,5.783653243754518e-09
36,13.450000000000012,1.7742175319706624e-08
37,13.500000000000012,5.247744978242003e-08
38,13.550000000000013,1.4996909299210846e-07
39,13.600000000000014,4.149357554523982e-07
40,13.650000000000015,1.1134960865081279e-06
41,13.700000000000015,2.9028342138293976e-06
42,13.750000000000016,7.360906644051409e-06
43,13.800000000000017,1.8175843618806564e-05
44,13.850000000000017,4.3738113221549886e-05
45,13.900000000000018,0.00010261439768649574
46,13.950000000000019,0.00023475148499136497
47,14.00000000000002,0.000523520327803261
48,14.05000000000002,0.0011374065891539492
49,14.100000000000021,0.0024042409581224275
50,14.150000000000022,0.004937546562532612
51,14.200000000000022,0.009836772725504643
52,14.250000000000023,0.018966464491128567
53,14.300000000000024,0.035285070642842004
54,14.350000000000025,0.06309556300624898
55,14.400000000000025,0.10793615390080188
56,14.450000000000026,0.17570669570003433
57,14.500000000000027,0.2706877643579379
58,14.550000000000027,0.3920972657612813
59,14.600000000000028,0.5322905660532388
60,14.650000000000029,0.6198604361558819
61,14.70000000000003,0.6370428319777819
62,14.75000000000003,0.6925445185846058
63,14.800000000000031,0.7657599392607964
64,14.850000000000032,0.8282120968907324
65,14.900000000000032,0.8755454921865998
66,14.950000000000033,0.910224351371638
67,15.000000000000034,0.9351757603045724
68,15.050000000000034,0.9530354743729815
69,15.100000000000035,0.9657928563247736
70,15.150000000000036,0.9749428787554553
71,15.200000000000037,0.9815248432964585
72,15.250000000000037,0.98628311323363
73,15.300000000000038,0.9897455659233391
74,15.350000000000039,0.992281887779771
75,15.40000000000004,0.9941521462262474
76,15.45000000000004,0.9955404584341593
77,15.50000000000004,0.9965778243134257
78,15.550000000000042,0.9973579765012772
79,15.600000000000042,0.9979483907558452
