,area_id,name,zip,code,people,geometry,segment_id,waterdepth,casualties,damage,flooding,affected_people
289,290,Steenbergen:,-99999999,BU08519997,-99999999,"MULTIPOLYGON (((76590.15329681982 404733.10222582036, 76598.56558218814 404736.617813908, 76604.68705626308 404723.40861116245, 76609.46208068123 404713.10343537154, 76609.4646441579 404713.09782014025, 76609.46763488058 404713.09141144773, 76609.80247374794 404712.36960969155, 76610.27543517404 404711.3486135935, 76610.36942931479 404711.14579377114, 76611.21226378814 404709.3280447457, 76611.26103087795 404709.22544464667, 76612.61863585994 404709.74882111547, 76613.24845763783 404709.99180206994, 76613.42167541143 404710.058818671, 76613.91422912272 404710.2488211127, 76614.46348449447 404710.46079621266, 76614.51682922099 404710.48142609384, 76614.55442687726 404710.496013497, 76614.56248351795 404710.49619660317, 76615.20786926073 404709.40684113395, 76628.78764222196 404686.48282988375, 76649.69004702575 404651.1984060388, 76649.7306354046 404651.1298025207, 76649.73948550229 404651.1156423639, 76649.74388003365 404651.10880642844, 76649.79405093215 404651.0370290834, 76652.62968325881 404646.99399929214, 76653.57865786907 404645.6410329855, 76652.39366030945 404644.97062282934, 76652.14604068025 404644.8306081826, 76651.47648501553 404644.4520071033, 76651.4082477106 404644.41324977804, 76648.54966616514 404642.79740505625, 76648.5422809112 404642.79319362645, 76648.53544497384 404642.78940945014, 76647.84263491463 404642.39780788723, 76647.64164614464 404642.2837942122, 76647.48106264863 404642.10905056255, 76646.89903139806 404641.47440701036, 76645.85844301795 404640.33982448385, 76645.33286928703 404640.8478200892, 76645.24705385749 404640.9308279081, 76645.20963930654 404640.9668386462, 76645.18247866195 404640.9930227251, 76644.91343569287 404641.25284938706, 76644.75108217713 404641.409404568, 76643.98448061409 404642.1504323972, 76643.97947573123 404642.1493947996, 76642.53684877681 404641.3248098368, 76642.4562823703 404641.278606224, 76642.35526918677 404641.22080593253, 76640.99766420496 404640.4454153077, 76637.1042315841 404638.2198293717, 76632.05283997787 404635.33280544076, 76630.78086732031 404634.60660914937, 76630.17045472212 404635.6178396172, 76630.02366517117 404635.8612478244, 76598.36167783833 404688.43241484585, 76598.33885068983 404688.47080596513, 76598.31205625623 404688.5232351631, 76597.18144102077 404690.7828176795, 76597.01804990752 404691.1110037191, 76597.0234820363 404691.4662283265, 76597.19486875567 404701.4022024576, 76597.2064654352 404702.0532034326, 76597.68925352165 404702.48942169733, 76598.62803526074 404703.3348196456, 76599.69224424611 404704.2928274594, 76599.84684629698 404704.43204864714, 76600.97703428645 404705.450847478, 76600.42344541894 404706.867839666, 76600.34745664916 404707.06144318206, 76600.14048643423 404707.590617986, 76599.82224912915 404708.4036062709, 76596.4192339895 404717.0964163322, 76595.40806455517 404719.6796072526, 76590.15329681982 404733.10222582036)), ((76734.95603833295 404715.1327627563, 76741.7370441827 404718.4098537285, 76741.73704418281 404718.2837942674, 76741.73704418287 404718.2724417273, 76741.53947338197 404718.18101106293, 76740.86747631103 404717.8697927996, 76740.24284252145 404717.5807913353, 76740.22587474794 404717.57279573067, 76740.20866283389 404717.5648001255, 76734.95603833295 404715.1327627563)), ((85040.6883231233 407489.1038351949, 85049.09157754689 407497.29586137034, 85049.29186151788 407496.9418162756, 85041.91643426468 407489.9593943922, 85040.8436803576 407488.94480699033, 85040.6883231233 407489.1038351949)))",2,,,,,
580,290,Steenbergen:,-99999999,BU08519997,-99999999,"MULTIPOLYGON (((76590.15329681982 404733.10222582036, 76598.56558218814 404736.617813908, 76604.68705626308 404723.40861116245, 76609.46208068123 404713.10343537154, 76609.4646441579 404713.09782014025, 76609.46763488058 404713.09141144773, 76609.80247374794 404712.36960969155, 76610.27543517404 404711.3486135935, 76610.36942931479 404711.14579377114, 76611.21226378814 404709.3280447457, 76611.26103087795 404709.22544464667, 76612.61863585994 404709.74882111547, 76613.24845763783 404709.99180206994, 76613.42167541143 404710.058818671, 76613.91422912272 404710.2488211127, 76614.46348449447 404710.46079621266, 76614.51682922099 404710.48142609384, 76614.55442687726 404710.496013497, 76614.56248351795 404710.49619660317, 76615.20786926073 404709.40684113395, 76628.78764222196 404686.48282988375, 76649.69004702575 404651.1984060388, 76649.7306354046 404651.1298025207, 76649.73948550229 404651.1156423639, 76649.74388003365 404651.10880642844, 76649.79405093215 404651.0370290834, 76652.62968325881 404646.99399929214, 76653.57865786907 404645.6410329855, 76652.39366030945 404644.97062282934, 76652.14604068025 404644.8306081826, 76651.47648501553 404644.4520071033, 76651.4082477106 404644.41324977804, 76648.54966616514 404642.79740505625, 76648.5422809112 404642.79319362645, 76648.53544497384 404642.78940945014, 76647.84263491463 404642.39780788723, 76647.64164614464 404642.2837942122, 76647.48106264863 404642.10905056255, 76646.89903139806 404641.47440701036, 76645.85844301795 404640.33982448385, 76645.33286928703 404640.8478200892, 76645.24705385749 404640.9308279081, 76645.20963930654 404640.9668386462, 76645.18247866195 404640.9930227251, 76644.91343569287 404641.25284938706, 76644.75108217713 404641.409404568, 76643.98448061409 404642.1504323972, 76643.97947573123 404642.1493947996, 76642.53684877681 404641.3248098368, 76642.4562823703 404641.278606224, 76642.35526918677 404641.22080593253, 76640.99766420496 404640.4454153077, 76637.1042315841 404638.2198293717, 76632.05283997787 404635.33280544076, 76630.78086732031 404634.60660914937, 76630.17045472212 404635.6178396172, 76630.02366517117 404635.8612478244, 76598.36167783833 404688.43241484585, 76598.33885068983 404688.47080596513, 76598.31205625623 404688.5232351631, 76597.18144102077 404690.7828176795, 76597.01804990752 404691.1110037191, 76597.0234820363 404691.4662283265, 76597.19486875567 404701.4022024576, 76597.2064654352 404702.0532034326, 76597.68925352165 404702.48942169733, 76598.62803526074 404703.3348196456, 76599.69224424611 404704.2928274594, 76599.84684629698 404704.43204864714, 76600.97703428645 404705.450847478, 76600.42344541894 404706.867839666, 76600.34745664916 404707.06144318206, 76600.14048643423 404707.590617986, 76599.82224912915 404708.4036062709, 76596.4192339895 404717.0964163322, 76595.40806455517 404719.6796072526, 76590.15329681982 404733.10222582036)), ((76734.95603833295 404715.1327627563, 76741.7370441827 404718.4098537285, 76741.73704418281 404718.2837942674, 76741.73704418287 404718.2724417273, 76741.53947338197 404718.18101106293, 76740.86747631103 404717.8697927996, 76740.24284252145 404717.5807913353, 76740.22587474794 404717.57279573067, 76740.20866283389 404717.5648001255, 76734.95603833295 404715.1327627563)), ((85040.6883231233 407489.1038351949, 85049.09157754689 407497.29586137034, 85049.29186151788 407496.9418162756, 85041.91643426468 407489.9593943922, 85040.8436803576 407488.94480699033, 85040.6883231233 407489.1038351949)))",7,,,,,
288,289,Alphen-Chaam: Verspreide huizen Bavel,4859,BU17230909,45,"MULTIPOLYGON (((118323.08953945216 396538.61597447644, 118282.0001663056 396437.90680648375, 117905.57016559105 395828.5318056655, 117491.8671648075 395237.78180487815, 117185.65844644545 394809.6528521802, 117143.32008939824 394788.1734368074, 117138.84407621044 394785.8364006697, 117127.71211819212 394780.2564446139, 117130.22206692489 394772.00339285156, 117113.54012110841 394766.7134148182, 117085.26308250791 394760.3204094438, 117014.30006974624 394744.3804069904, 116945.45308481863 394728.3263908645, 116851.44008424197 394668.1694084018, 116736.81209341183 394594.7544303272, 116716.07710804071 394581.4744010191, 116689.69307481279 394565.47342444543, 116687.68691026035 394564.20139075513, 116667.04707869815 394578.5004019949, 116622.09389262146 394603.2192130476, 116592.8672690594 394640.7818351418, 116574.07826757774 394680.4380241301, 116561.54707860158 394726.37540209416, 116536.50789400851 394780.6568352325, 116509.36726898346 394811.96921318234, 116493.24226896874 394829.96921319317, 116469.71107998224 394855.78183528344, 116444.65651452984 394897.5318353128, 116413.34389243074 394928.84421325836, 116371.5938923923 394968.5004022503, 116238.00008123423 395097.9380244083, 116192.07826722701 395141.7818354673, 116171.2032672079 395173.09421341977, 116146.1565142555 395225.28183552, 116133.63289363851 395239.87540242745, 116106.4922686139 395300.40683557314, 116062.65651417943 395388.0942135593, 116025.09389207527 395469.5004025779, 115971.5633134133 395580.15683575434, 115971.43227093268 395580.1600095831, 115970.60451214283 395581.3675901495, 115970.73506634211 395581.45139141957, 115976.2390946676 395584.9864256053, 116018.28108689463 395611.8904173252, 116060.63606740316 395638.30240463954, 116077.01808646155 395648.03140855563, 116103.56911187721 395663.7994139402, 116146.54311094074 395689.2234251891, 116149.49709043585 395690.96439198556, 116171.8951007107 395704.1644041968, 116189.5580645944 395714.5734007922, 116232.34608953702 395740.2743895786, 116275.17610666703 395765.9034179143, 116289.64211009853 395774.5264037609, 116303.45412183032 395782.7604125521, 116310.3150837507 395786.8504394151, 116318.04811598454 395791.4604247679, 116320.19008375997 395792.74643550947, 116306.76411939222 395800.49240719416, 116310.91408277482 395802.9214233111, 116354.3720906282 395827.5674194251, 116406.31410727852 395857.6004394622, 116418.83907066903 395859.80240479496, 116463.36708584716 395845.35141601565, 116514.86910005502 395834.7114013614, 116541.097066388 395832.8213867105, 116551.22707128033 395832.39841307845, 116551.26308202249 395830.35440673016, 116553.72206639907 395770.5694335473, 116632.62508160927 395767.4444335392, 116708.49208607449 395764.2554076631, 116708.89711537145 395751.32639153657, 116780.88911983334 395760.12338862184, 116852.95808962698 395769.13144526933, 116853.33907107277 395768.38541255146, 116852.43709353276 395765.76840815484, 116853.91811160052 395765.19638666697, 116860.20308475094 395762.76743159065, 116865.25508670877 395760.81442866015, 116884.93807012605 395815.75742186, 116890.30806524842 395830.75040282804, 116890.58809454576 395831.39438476355, 116907.72109016737 395869.67844240175, 116952.96010388205 395916.3534302293, 116977.44209853401 395941.7414307334, 116988.26607315367 395957.3034424643, 116995.0630702304 395968.10141610086, 117008.39107317277 395994.22641611914, 117020.34010882865 396024.24643566913, 117024.60310932106 396040.3414063834, 117031.69808003132 396072.45340591855, 117034.56209370622 396099.5314088671, 117035.37807271093 396127.5274415947, 117034.98708149994 396145.1404176857, 117034.96608540622 396145.48844014364, 117033.64711567858 396168.14639914274, 117037.1031093343 396169.2693849847, 117078.30409814238 396186.68143333955, 117080.75111962915 396187.71640648466, 117105.000082054 396196.46439233393, 117128.53011137305 396211.780432382, 117137.25008208428 396216.90042750246, 117191.53011143206 396238.05039089517, 117194.41811192285 396239.23844020953, 117218.22011389845 396249.0304324067, 117292.37807295217 396275.65439482406, 117291.60011884989 396277.1004397485, 117306.58608077804 396282.9953982495, 117328.32710863034 396289.3414065556, 117369.75411062213 396301.4344241413, 117417.67507013955 396315.12839387596, 117465.71010436412 396328.7704226938, 117479.43910828314 396332.620398285, 117479.59810486532 396332.665442228, 117533.58107610745 396347.8064334537, 117537.88112493948 396349.012427108, 117630.26106887343 396374.0334232167, 117661.04811724191 396381.93741491827, 117724.59706749664 396398.997412489, 117774.8611056295 396412.25443154084, 117870.88606909804 396436.5614383938, 117957.45809066322 396456.260413017, 117963.50307357906 396454.3603886063, 117974.82710923412 396455.14939006884, 117979.64906968793 396454.7574222975, 117985.0951146149 396453.62039836746, 117996.37007800405 396449.31339152966, 117999.1410741006 396447.4723881118, 118008.29408924574 396451.7204349874, 118012.00307362416 396453.2904423189, 118012.75911610544 396454.384436459, 118014.6350926696 396453.089392509, 118022.3321141613 396464.3263920241, 118020.50807851518 396465.64639935596, 118021.5531224614 396477.4674442822, 118025.20009512111 396476.9004276754, 118047.10011955549 396462.900427672, 118099.95009519017 396423.6504276494, 118125.20009521337 396404.00040321925, 118136.3000708097 396395.2004154164, 118139.60011964082 396395.9504154216, 118142.65706544448 396398.987402726, 118177.43208989063 396372.82138708874, 118214.25307381239 396430.3644169128, 118237.69209971346 396466.07840618887, 118269.89809339613 396501.7894047544, 118286.52211684927 396516.82944382116, 118293.05507583982 396522.3204106215, 118302.22408219603 396528.35141648963, 118314.8570778134 396535.07242479024, 118323.08953945216 396538.61597447644)))",2,,,,,
579,289,Alphen-Chaam: Verspreide huizen Bavel,4859,BU17230909,45,"MULTIPOLYGON (((118323.08953945216 396538.61597447644, 118282.0001663056 396437.90680648375, 117905.57016559105 395828.5318056655, 117491.8671648075 395237.78180487815, 117185.65844644545 394809.6528521802, 117143.32008939824 394788.1734368074, 117138.84407621044 394785.8364006697, 117127.71211819212 394780.2564446139, 117130.22206692489 394772.00339285156, 117113.54012110841 394766.7134148182, 117085.26308250791 394760.3204094438, 117014.30006974624 394744.3804069904, 116945.45308481863 394728.3263908645, 116851.44008424197 394668.1694084018, 116736.81209341183 394594.7544303272, 116716.07710804071 394581.4744010191, 116689.69307481279 394565.47342444543, 116687.68691026035 394564.20139075513, 116667.04707869815 394578.5004019949, 116622.09389262146 394603.2192130476, 116592.8672690594 394640.7818351418, 116574.07826757774 394680.4380241301, 116561.54707860158 394726.37540209416, 116536.50789400851 394780.6568352325, 116509.36726898346 394811.96921318234, 116493.24226896874 394829.96921319317, 116469.71107998224 394855.78183528344, 116444.65651452984 394897.5318353128, 116413.34389243074 394928.84421325836, 116371.5938923923 394968.5004022503, 116238.00008123423 395097.9380244083, 116192.07826722701 395141.7818354673, 116171.2032672079 395173.09421341977, 116146.1565142555 395225.28183552, 116133.63289363851 395239.87540242745, 116106.4922686139 395300.40683557314, 116062.65651417943 395388.0942135593, 116025.09389207527 395469.5004025779, 115971.5633134133 395580.15683575434, 115971.43227093268 395580.1600095831, 115970.60451214283 395581.3675901495, 115970.73506634211 395581.45139141957, 115976.2390946676 395584.9864256053, 116018.28108689463 395611.8904173252, 116060.63606740316 395638.30240463954, 116077.01808646155 395648.03140855563, 116103.56911187721 395663.7994139402, 116146.54311094074 395689.2234251891, 116149.49709043585 395690.96439198556, 116171.8951007107 395704.1644041968, 116189.5580645944 395714.5734007922, 116232.34608953702 395740.2743895786, 116275.17610666703 395765.9034179143, 116289.64211009853 395774.5264037609, 116303.45412183032 395782.7604125521, 116310.3150837507 395786.8504394151, 116318.04811598454 395791.4604247679, 116320.19008375997 395792.74643550947, 116306.76411939222 395800.49240719416, 116310.91408277482 395802.9214233111, 116354.3720906282 395827.5674194251, 116406.31410727852 395857.6004394622, 116418.83907066903 395859.80240479496, 116463.36708584716 395845.35141601565, 116514.86910005502 395834.7114013614, 116541.097066388 395832.8213867105, 116551.22707128033 395832.39841307845, 116551.26308202249 395830.35440673016, 116553.72206639907 395770.5694335473, 116632.62508160927 395767.4444335392, 116708.49208607449 395764.2554076631, 116708.89711537145 395751.32639153657, 116780.88911983334 395760.12338862184, 116852.95808962698 395769.13144526933, 116853.33907107277 395768.38541255146, 116852.43709353276 395765.76840815484, 116853.91811160052 395765.19638666697, 116860.20308475094 395762.76743159065, 116865.25508670877 395760.81442866015, 116884.93807012605 395815.75742186, 116890.30806524842 395830.75040282804, 116890.58809454576 395831.39438476355, 116907.72109016737 395869.67844240175, 116952.96010388205 395916.3534302293, 116977.44209853401 395941.7414307334, 116988.26607315367 395957.3034424643, 116995.0630702304 395968.10141610086, 117008.39107317277 395994.22641611914, 117020.34010882865 396024.24643566913, 117024.60310932106 396040.3414063834, 117031.69808003132 396072.45340591855, 117034.56209370622 396099.5314088671, 117035.37807271093 396127.5274415947, 117034.98708149994 396145.1404176857, 117034.96608540622 396145.48844014364, 117033.64711567858 396168.14639914274, 117037.1031093343 396169.2693849847, 117078.30409814238 396186.68143333955, 117080.75111962915 396187.71640648466, 117105.000082054 396196.46439233393, 117128.53011137305 396211.780432382, 117137.25008208428 396216.90042750246, 117191.53011143206 396238.05039089517, 117194.41811192285 396239.23844020953, 117218.22011389845 396249.0304324067, 117292.37807295217 396275.65439482406, 117291.60011884989 396277.1004397485, 117306.58608077804 396282.9953982495, 117328.32710863034 396289.3414065556, 117369.75411062213 396301.4344241413, 117417.67507013955 396315.12839387596, 117465.71010436412 396328.7704226938, 117479.43910828314 396332.620398285, 117479.59810486532 396332.665442228, 117533.58107610745 396347.8064334537, 117537.88112493948 396349.012427108, 117630.26106887343 396374.0334232167, 117661.04811724191 396381.93741491827, 117724.59706749664 396398.997412489, 117774.8611056295 396412.25443154084, 117870.88606909804 396436.5614383938, 117957.45809066322 396456.260413017, 117963.50307357906 396454.3603886063, 117974.82710923412 396455.14939006884, 117979.64906968793 396454.7574222975, 117985.0951146149 396453.62039836746, 117996.37007800405 396449.31339152966, 117999.1410741006 396447.4723881118, 118008.29408924574 396451.7204349874, 118012.00307362416 396453.2904423189, 118012.75911610544 396454.384436459, 118014.6350926696 396453.089392509, 118022.3321141613 396464.3263920241, 118020.50807851518 396465.64639935596, 118021.5531224614 396477.4674442822, 118025.20009512111 396476.9004276754, 118047.10011955549 396462.900427672, 118099.95009519017 396423.6504276494, 118125.20009521337 396404.00040321925, 118136.3000708097 396395.2004154164, 118139.60011964082 396395.9504154216, 118142.65706544448 396398.987402726, 118177.43208989063 396372.82138708874, 118214.25307381239 396430.3644169128, 118237.69209971346 396466.07840618887, 118269.89809339613 396501.7894047544, 118286.52211684927 396516.82944382116, 118293.05507583982 396522.3204106215, 118302.22408219603 396528.35141648963, 118314.8570778134 396535.07242479024, 118323.08953945216 396538.61597447644)))",7,,,,,
286,287,Alphen-Chaam: Verspreide huizen Strijbeek,4856,BU17230209,230,"MULTIPOLYGON (((113941.8718527077 391918.3922892589, 113463.4526100124 391701.7157894891, 113457.10170213773 391738.09421110107, 113359.70326454623 391683.68802210025, 113351.10170203944 391777.68802216504, 113425.50007857414 391829.0004001262, 113383.70326457094 391879.3130222334, 113391.50007854357 391921.1880222611, 113445.60170212973 391953.5004002133, 113471.00007861853 391985.31302230625, 113492.10170217391 392033.50040026824, 113519.6017022001 392075.4068334009, 113640.20326481205 392039.50040027284, 113891.6017025453 391946.1880222841, 113941.8718527077 391918.3922892589)))",2,,,,,
577,287,Alphen-Chaam: Verspreide huizen Strijbeek,4856,BU17230209,230,"MULTIPOLYGON (((113941.8718527077 391918.3922892589, 113463.4526100124 391701.7157894891, 113457.10170213773 391738.09421110107, 113359.70326454623 391683.68802210025, 113351.10170203944 391777.68802216504, 113425.50007857414 391829.0004001262, 113383.70326457094 391879.3130222334, 113391.50007854357 391921.1880222611, 113445.60170212973 391953.5004002133, 113471.00007861853 391985.31302230625, 113492.10170217391 392033.50040026824, 113519.6017022001 392075.4068334009, 113640.20326481205 392039.50040027284, 113891.6017025453 391946.1880222841, 113941.8718527077 391918.3922892589)))",7,,,,,
285,286,Alphen-Chaam: Verspreide huizen Galder,4855,BU17230208,405,"MULTIPOLYGON (((113463.4526100124 391701.7157894891, 113358.5631570196 391654.2198000217, 112804.7497855103 391496.24908744567, 112808.60170153105 391583.18802202935, 112807.10170153133 391723.5942110878, 112777.50007797021 391846.3130222042, 112740.89851543712 391932.0942112211, 112721.79750223616 391967.0724216988, 112750.82631085726 391995.62540023, 112783.38447739214 392028.1836277954, 112781.8340623518 392046.78824206477, 112770.20607161958 392149.11362055293, 112743.84950421292 392211.90420897026, 112689.5860764272 392153.76480463427, 112720.59370585025 392123.5321996332, 112688.03566138586 392090.9742162104, 112636.87288057708 392136.71060540236, 112618.29847870441 392141.2594335315, 112590.89851530042 392179.5942113857, 112535.1017012842 392233.68802246073, 112491.39851520867 392264.3130224813, 112412.0000776348 392272.8130224822, 112320.39851504895 392236.6880224575, 112300.60170106479 392180.81302241713, 112296.50007752448 392067.8130223429, 112320.89851504545 391924.09421121376, 112344.00007756497 391772.1880221433, 112369.79707465792 391648.9068331022, 112415.58732176176 391530.1515122633, 111584.48415371016 391626.28179993806, 110801.80515225811 391922.56380031497, 110578.02678095712 392045.6875021135, 110583.73811303709 392078.9314305331, 110585.93806421116 392091.7314183376, 110587.02308618484 392098.04141589854, 110592.44605982333 392129.59939931514, 110595.72511256102 392148.71438956726, 110601.28907741047 392184.8094213279, 110602.54109157185 392190.98343256325, 110604.18208278427 392198.5354345189, 110604.97907985552 392201.479404252, 110605.26106227757 392202.5193822786, 110605.9720608136 392203.9134252488, 110608.2550808352 392208.386386678, 110623.76710477562 392232.06039792637, 110640.55311553401 392257.9693945213, 110667.64906282534 392298.2944067525, 110674.03010531196 392316.71139895724, 110676.80805941633 392329.0843848018, 110677.13911410427 392353.2823828634, 110680.14009066967 392361.616428281, 110698.05805943708 392412.0014380775, 110699.78511022005 392412.0054053664, 110773.7910917342 392412.18338388443, 110799.44111617231 392414.9333838851, 110810.859084933 392416.6333960943, 110840.13606249934 392414.62741464796, 110894.24708549885 392411.6924170866, 110982.98310853077 392406.90140146296, 110987.56410218745 392406.85843271384, 111023.04505925172 392406.51840585866, 111041.15608221768 392406.41843026504, 111124.08808913114 392405.9593848636, 111124.67909254966 392405.9544410148, 111192.24610921429 392405.38040537294, 111237.36409021309 392404.99643319857, 111258.7260897448 392404.81540292816, 111303.16908295041 392408.28439706983, 111348.03309666409 392412.6593970753, 111358.49806249427 392414.770420029, 111388.35108986593 392421.98642344796, 111421.35108989687 392429.9634132015, 111480.99708604637 392443.7854346942, 111474.87507676342 392457.94540784997, 111499.53907825143 392475.95840834745, 111525.58210806127 392497.5824317996, 111529.49708609236 392501.866428387, 111537.32807975216 392514.7464332763, 111550.79011589769 392534.49039081077, 111558.92109735071 392547.379428906, 111562.8980871006 392554.19241718727, 111585.02711544212 392599.2784157543, 111586.0890661267 392601.44241722213, 111630.40010132547 392685.2044412032, 111661.80909793737 392744.57840364915, 111661.4220740113 392744.7374002301, 111682.94007940296 392788.87039586075, 111706.76106331244 392836.35739540507, 111711.37611458637 392845.7684061553, 111727.35408091039 392878.3523905525, 111729.08406138077 392881.94241741346, 111744.41108776268 392913.73538618453, 111745.30909801756 392915.59939985815, 111752.4870765401 392928.6584208645, 111757.62910535344 392936.820408173, 111762.03309705676 392944.0924418604, 111767.78108290205 392951.9574321021, 111775.01710585807 392960.71341355296, 111782.87110977196 392968.28342088923, 111787.0230873148 392971.9934428603, 111794.74708634565 392978.0794414043, 111802.32606584491 392983.72043261793, 111804.38508684287 392985.2934306622, 111806.48707659091 392986.80838428, 111808.63111956167 392988.2644389648, 111810.81507952476 392989.6593974655, 111813.03608782752 392990.99344287545, 111822.71711811013 392996.63443408796, 111835.8250893138 393004.2054179785, 111862.64607322574 393019.0514262945, 111869.65705956034 393022.61844289274, 111890.07911768527 393033.00741995673, 111912.88508694475 393045.03238334204, 111941.95106597597 393060.32339897414, 111958.64210603063 393069.3794292528, 111975.73109530465 393078.33841363346, 111981.2990884738 393081.25644342304, 111983.24806308493 393081.9024395179, 111985.21907138781 393082.4754375664, 111987.21009922161 393082.97439997044, 111989.21907139139 393083.3984112017, 111991.24208164713 393083.74741022097, 111993.27711582897 393084.0193828813, 111995.32106114323 393084.21640436817, 111997.37007237558 393084.33542292117, 111999.42311192836 393084.37839167233, 112024.93708900284 393084.97940485144, 112072.8111124849 393086.3304180393, 112086.31410322018 393076.0964092512, 112092.27711592069 393057.255405814, 112097.94307051574 393038.2654155675, 112101.09608565498 393027.28738821624, 112102.5450602659 393020.0813945605, 112103.24708663362 393016.59140432265, 112104.31807052126 393011.26443898445, 112104.8321086076 393006.6644023611, 112105.5080729636 393001.17538868403, 112109.48109542817 392985.1524394599, 112121.81709397468 392972.3963969675, 112127.58711351104 392967.65042528586, 112137.00111498454 392959.93838914507, 112149.25306812095 392953.2654155129, 112159.44111744678 392943.9203837698, 112166.9500896213 392922.0984233016, 112167.61811940723 392920.06943160156, 112185.3031169824 392927.68643600104, 112177.90211599914 392947.7424052511, 112174.89607351583 392950.9624369908, 112172.8111125766 392961.5644267447, 112171.15510671589 392975.14139208815, 112186.80909842996 393003.8904155439, 112182.37410086754 393022.15939749056, 112170.95906179458 393032.4634136126, 112160.14607350333 393040.34439505945, 112141.18611254846 393059.19144096796, 112139.34309496854 393062.0924419525, 112135.26710619537 393077.830418033, 112133.4521037523 393084.8374370821, 112131.02308763724 393106.36038631515, 112120.28810227563 393114.0553936457, 112121.4380656557 393120.4544414969, 112125.10908616723 393140.3804058702, 112131.18910326308 393166.5264019786, 112136.6480876434 393186.8924298265, 112142.68611255189 393209.9764142202, 112157.51008717566 393268.11441474606, 112173.98109549249 393333.3874250405, 112176.86207694054 393334.41342601675, 112186.65809745749 393337.8254133271, 112192.38411064637 393339.819431882, 112239.19007992873 393356.12039624713, 112286.884110735 393373.627415305, 112334.66511663934 393391.0044294811, 112374.24208200819 393406.5973860285, 112381.97609080456 393409.6443831029, 112428.95509475481 393429.05344073335, 112475.3271040755 393449.55838459416, 112499.19008017212 393446.3133894747, 112498.55610800354 393447.6694075455, 112495.48610067659 393454.23843830725, 112494.74409628127 393455.82541340974, 112494.00007772591 393457.47140950296, 112480.30909870926 393463.4823958316, 112475.3390669665 393466.1044051136, 112478.41407917638 393467.68539876817, 112514.46309044067 393485.01938315784, 112559.58711392025 393507.2483870731, 112596.32209930648 393525.2044417785, 112604.69008027145 393529.2944075971, 112633.07747043463 393543.3177840706, 112776.398515489 393448.6880232709, 112833.50007804157 393402.8130232345, 112873.39851557816 393348.09421217005, 112941.39851564166 393355.5942121757, 113014.50007821005 393384.09421219036, 113076.29707533866 393432.81302326254, 113115.1017018396 393445.500401198, 113162.00007834798 393410.40683428233, 113154.89851584099 393380.5942121926, 113114.89851580365 393380.00040115975, 113121.79707537976 393336.81302319904, 113224.20326443747 393122.50040098187, 113287.101701996 393111.50040098047, 113267.20326447685 393053.81302300876, 113310.89851598165 393007.3130229814, 113315.8985159859 392970.4068339926, 113302.50007847311 392942.5004008687, 113278.39851595066 392938.688022939, 113228.2032644391 392959.18802294775, 113212.89851588939 392914.0942118847, 113233.10170194294 392890.5004008333, 113265.50007843792 392873.31302289135, 113254.60170196215 392830.8130228614, 113257.00007842883 392786.90683387103, 113270.89851594142 392755.8130228144, 113303.2032645061 392712.500400717, 113319.00007848542 392682.5942117327, 113319.00007848525 392664.18802275514, 113300.50007846754 392640.0004006701, 113246.6017019533 392693.5004007036, 113226.89851589914 392668.1880227556, 113239.39851591032 392619.1880227214, 113229.10170193508 392548.68802267703, 113198.50007837059 392489.00040056446, 113201.50007837295 392433.0942115687, 113226.70326443069 392367.5942115193, 113287.60170198666 392319.18802252295, 113245.0000784118 392316.0942114824, 113248.10170194955 392288.1880225008, 113269.10170196882 392262.6880224844, 113273.3985159373 392214.4068334855, 113312.70326450876 392197.18802244193, 113335.50007849434 392160.31302241795, 113336.60170202988 392103.09421134484, 113367.10170205802 392086.50040029455, 113401.60170209096 392145.5004003417, 113424.2970756467 392101.59421134635, 113468.20326465281 392125.6880223973, 113519.6017022001 392075.4068334009, 113492.10170217391 392033.50040026824, 113471.00007861853 391985.31302230625, 113445.60170212973 391953.5004002133, 113391.50007854357 391921.1880222611, 113383.70326457094 391879.3130222334, 113425.50007857414 391829.0004001262, 113351.10170203944 391777.68802216504, 113359.70326454623 391683.68802210025, 113457.10170213773 391738.09421110107, 113463.4526100124 391701.7157894891)))",2,,,,,
